,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
1668,2.8671367446565044,2.454984315875723,Ap1
1669,3.469158359423715,3.2356023729889944,Ap1
1670,2.6170190800515067,2.8531418838419733,Ap1
1671,1.9670501633646857,1.6484008922980897,Ap1
1672,2.351944894286393,2.4974117482706886,Ap1
1673,1.5177858034640226,1.3410192815932356,Ap1
1674,1.1154934617643515,0.916878158138517,Ap1
1675,3.0025127610003906,3.629933134868412,Ap1
1676,3.994122888712804,3.7046780203202663,Ap1
1677,2.7687697729411154,2.517598478763286,Ap1
1678,1.0791705365479467,1.1872294105562295,Ap1
1679,2.109398941536742,2.1545951485024353,Ap1
1680,3.6138261617912497,2.4984846935386273,Ap1
1681,2.9356971571817123,2.5076961242480453,Ap1
1682,1.5182628720427995,1.4548939112697088,Ap1
1683,2.814675949718934,2.84396294876425,Ap1
1684,1.3189902153642656,1.057564418630535,Ap1
1685,2.18698053366791,1.8152014789546005,Ap1
1686,2.598027070064572,2.566538888868916,Ap1
1687,2.017151397576347,2.1737674588434777,Ap1
1688,1.7887224649099236,1.5065597070956889,Ap1
1689,2.2627868935104396,2.543921388951146,Ap1
1690,1.7812912093020903,1.5508433541263,Ap1
1691,1.6823578042500835,1.5075917057012458,Ap1
1692,1.2608206127382433,1.2986344336990454,Ap1
1693,2.271254510692028,2.1971630124412367,Ap1
1694,1.449760845596034,1.4426878294256404,Ap1
1695,3.1157369549120184,2.8366618360886573,Ap1
1696,1.9156310027120225,1.3857699330375828,Ap1
1697,2.351098238516224,2.2366682629732706,Ap1
1698,2.340040122220508,1.7655691397223106,Ap1
1699,3.2137359475813776,3.338234761398482,Ap1
1700,3.9779378848607507,3.3251692905649404,Ap1
1701,1.3920079372971013,1.2534629305030742,Ap1
1702,3.2193381032736883,3.4155312559771556,Ap1
1703,1.9924798161080897,1.8218211733659062,Ap1
1704,1.6901955143428373,1.6944877836825178,Ap1
1705,2.3293532493244355,2.2019645983822738,Ap1
1706,3.065557745555215,2.4497040495569617,Ap1
1707,2.3842848534164744,2.24715562557932,Ap1
1708,3.751008195622757,2.7780995989184216,Ap1
1709,1.8965238254240946,2.020152993645323,Ap1
1710,1.44410803355131,1.345749991901681,Ap1
1711,3.3074217224184315,3.2860221595138754,Ap1
1712,2.032841720390409,1.698982403769652,Ap1
1713,2.1048634154657893,2.1116204590918075,Ap1
1714,2.2816923131582447,2.4466434669762323,Ap1
1715,2.514235071659547,2.285842800050176,Ap1
1716,2.6671890262750613,2.150757759760909,Ap1
1717,1.2831417196023507,1.1123923073918494,Ap1
1718,1.788569934057541,1.6450794023221316,Ap1
1719,2.2377247665879754,1.6697569268346952,Ap1
1720,2.2802025701857946,1.8723537047105265,Ap1
1721,1.5357967040700162,1.3029170942762878,Ap1
1722,2.640974443198746,2.4032298789923616,Ap1
1723,1.4514180252035258,1.2817786666820918,Ap1
1724,1.646166889143457,1.738414618348651,Ap1
1725,2.424903190339896,1.8445695676593592,Ap1
1726,3.7123141755983022,2.573120742001616,Ap1
1727,1.988682948792828,1.826265413172909,Ap1
1728,2.5161166075955146,2.31934559426896,Ap1
1729,2.8752208464698215,2.1984142730792344,Ap1
1730,3.512913529145254,2.8050505156268954,Ap1
1731,1.8517483368956003,1.7965603949836313,Ap1
1732,1.6084056793287647,1.411982867901278,Ap1
1733,3.021353778241899,3.2131137603935462,Ap1
1734,2.399113248253593,2.0182617440272965,Ap1
1735,2.803977700169983,3.0462073760313237,Ap1
1736,5.198694741333222,5.0953259175662025,Ap1
1737,2.1990688774446934,1.9573274941633232,Ap1
1738,1.7152258557435165,1.4102969801031524,Ap1
1739,3.410222107672841,3.156004788368485,Ap1
1740,4.647884902083471,5.303091453913507,Ap1
1741,3.1211379589115014,2.935227471838763,Ap1
1742,3.238100506292365,3.1126486955972354,Ap1
1743,2.1997460381714276,2.1602561748708062,Ap1
1744,3.2058338983108206,2.973691723193278,Ap1
1745,2.768685926632347,2.5194230249563945,Ap1
1746,2.9983971282639623,2.368899468483331,Ap1
1747,0.7927154802424109,0.5887388479193003,Ap1
1748,1.4302363060590433,1.4030558940006443,Ap1
1749,2.8316167963995618,2.2341979401707586,Ap1
1750,2.1993459590250244,2.0351751604079054,Ap1
1751,3.232764575253963,3.0241969079852193,Ap1
1752,1.8825738144374864,1.7509195315615895,Ap1
1753,2.9482192508581915,3.87561750429989,Ap1
1754,1.9867587291747122,1.645531651653303,Ap1
1755,3.147058831249974,2.7802210645621495,Ap1
1756,1.8763426605230435,1.5754349377968708,Ap1
1757,4.182177858374277,4.682879351838366,Ap1
1758,2.033400061249876,2.0865709621052826,Ap1
1759,3.420332098510956,2.8593248852217616,Ap1
1760,3.665440237074322,3.74295391247789,Ap1
1761,1.6794293560167959,1.5679958956099602,Ap1
1762,2.1257959034415563,1.8706026943067604,Ap1
1763,2.2166804182634667,2.2983090165480915,Ap1
1764,2.4979667296794257,1.7764833928863095,Ap1
1765,3.094459599881762,2.828501712041415,Ap1
1766,2.342965744086405,1.986306204625372,Ap1
1767,1.5713365662748784,1.3126652049453065,Ap1
1768,2.6266412790842586,3.410291123652684,Ap1
1769,2.069262984248069,2.0756418435631545,Ap1
1770,3.0710821965291157,2.631327850266593,Ap1
1771,1.9320448690775531,1.7759607592557385,Ap1
1772,3.427459343645517,3.170627212910173,Ap1
1773,2.836375051000235,2.276915767146588,Ap1
1774,3.3624898564247685,3.4002292376388605,Ap1
1775,3.2311921020534187,3.5922677421419045,Ap1
1776,1.7506527756027093,1.5167300683930431,Ap1
1777,1.638647261934173,1.9280302985276456,Ap1
1778,2.8091297341429016,2.653638334597199,Ap1
1779,3.5923481611609978,3.1269251841547474,Ap1
1780,2.97934271655448,2.9575903978447347,Ap1
1781,2.3691092208292486,2.649687462901443,Ap1
1782,3.6363302978983825,3.091179603977168,Ap1
1783,3.7455167856496043,2.9693557406845845,Ap1
1784,1.7663945968239048,1.7516195802806949,Ap1
1785,2.7007539403096215,2.099540316775824,Ap1
1786,2.66647497950857,2.6519703195991893,Ap1
1787,4.894278677621567,3.9889309325158084,Ap1
1788,1.7453527573802246,1.5891821489462141,Ap1
1789,3.229363973634862,2.7568018919580712,Ap1
1790,4.921719496419787,3.938415243307367,Ap1
1791,3.691723564547215,3.027512807345141,Ap1
1792,4.646548115977554,4.315173997480657,Ap1
1793,2.4803063100703917,2.553878510158468,Ap1
1794,1.992987203545599,1.6660049185381405,Ap1
1795,3.046606568700046,2.6423219066163792,Ap1
1796,1.592664685135772,1.3194012527776566,Ap1
1797,2.484502651048467,2.6313880972114236,Ap1
1798,3.774065947861717,4.352564923666042,Ap1
1799,3.5461366870468294,3.6353306598270385,Ap1
1800,2.041603439404468,1.834446736201429,Ap1
1801,2.605085069852115,2.161884562214217,Ap1
1802,1.9979858068518892,2.816322772557236,Ap1
1803,1.6956856856574005,1.6746789153634898,Ap1
1804,2.317181313377103,2.024749455880926,Ap1
1805,2.0837710152949716,1.8101977951041495,Ap1
1806,1.3182675606736651,1.0936020652875398,Ap1
1807,2.2289705683387573,2.3454963761044194,Ap1
1808,3.2281557755141765,3.0522161045781826,Ap1
1809,2.323812182589793,2.609240934831658,Ap1
1810,4.02564247677955,3.374204908935057,Ap1
1811,1.3229653733165143,1.4375815535071657,Ap1
1812,3.032274745027807,2.550909921663135,Ap1
1813,3.1891857204958187,3.2122704892209706,Ap1
1814,2.460445962737684,2.052877159760132,Ap1
1815,3.363514808505762,3.3381681713667155,Ap1
1816,2.5824078522274143,2.3310923559976384,Ap1
1817,2.5160523645482864,2.917620357432635,Ap1
1818,1.9778818567829586,1.4595506099505569,Ap1
1819,2.5337530642517514,2.309864772781824,Ap1
1820,3.126253568659332,2.62800637951336,Ap1
1821,2.6728377710388296,2.1888268028420828,Ap1
1822,0.839836603459832,0.7764054526061094,Ap1
1823,2.325682773325534,2.291549245971705,Ap1
1824,2.925582477104338,2.801705633613704,Ap1
1825,1.5616939579922793,1.5243525676400198,Ap1
1826,2.2038850118929774,1.8965660070556727,Ap1
1827,2.028991445201068,1.9157815698187044,Ap1
1828,2.01850108419463,2.006202993533736,Ap1
1829,2.3519450883099817,2.2811755120356114,Ap1
1830,2.119116240334601,1.5284883697882314,Ap1
1831,1.775624292514896,1.8762618862012241,Ap1
1832,2.3341132757238774,2.846489904697873,Ap1
1833,1.920321182727605,2.007703356392422,Ap1
1834,1.3294816088667627,1.051137835069929,Ap1
1835,2.050785155215382,2.064480423327517,Ap1
1836,1.312184572055724,1.2746542161846237,Ap1
1837,2.3686568441029583,2.0690613441489445,Ap1
1838,3.496884483964892,3.1121110024296144,Ap1
1839,5.651912990234788,4.860168501084645,Ap1
1840,3.3539264387275876,3.4420336846095085,Ap1
1841,2.907452614314995,2.9253677837507106,Ap1
